op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,e2e_latency,fw_latency,bwall_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function getitem>,{size_68: None},"(size_68, 2)",{},{zeros_42: None},,getitem_296,mul_142,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_297
call_function,<built-in function mul>,{getitem_295: None},"(getitem_295, 64)",{},{zeros_42: None},,getitem_297,getattr_216,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112960003316402,0.0112960003316402,0.0,0,0.0,"(1,)",,mul_142
call_function,<built-in function getattr>,{mul_140: None},"(mul_140, 'dtype')",{},{zeros_42: None},,mul_142,getattr_217,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getattr_216
call_function,<built-in function getattr>,{mul_140: None},"(mul_140, 'device')",{},{zeros_42: None},,getattr_216,zeros_42,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getattr_217
call_function,<built-in method zeros of type object at 0x7fb1e8ae7760>,"{mul_142: None, getitem_297: None, getattr_216: None, getattr_217: None}","(mul_142, getitem_297)","{'dtype': getattr_216, 'device': getattr_217}","{setitem_64: None, decoder_block_5_layer_2_mlp_experts_expert_0_wi: None}",,getattr_217,getitem_298,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1], [1], [1], [1]]","[True, True, True, True]",True,0.0276480000466108,0.0276480000466108,0.0,0,0.0,"(64, 768)",torch.float32,zeros_42
call_function,<built-in function getitem>,"{mul_140: None, bool_33: None}","(mul_140, bool_33)",{},{setitem_64: None},,zeros_42,setitem_64,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512]]","[True, True]",True,0.0808959975838661,0.0808959975838661,0.0,0,0.0,"(0, 768)",torch.float32,getitem_298
call_function,<built-in function setitem>,"{zeros_42: None, count_nonzero_32: None, getitem_298: None}","(zeros_42, (slice(None, count_nonzero_32, None), slice(None, None, None)), getitem_298)",{},{},,getitem_298,decoder_block_5_layer_2_mlp_experts_expert_0_wi,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1], [0, 768]]","[True, True, True]",True,0.0525760017335414,0.0525760017335414,0.0,0,0.0,"(1,)",,setitem_64
call_module,decoder.block.5.layer.2.mlp.experts.expert_0.wi,{zeros_42: None},"(zeros_42,)",{},{decoder_block_5_layer_2_mlp_experts_expert_0_act: None},,setitem_64,decoder_block_5_layer_2_mlp_experts_expert_0_act,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0', ('decoder.block.5.layer.2.mlp.experts.expert_0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0.wi', ('decoder.block.5.layer.2.mlp.experts.expert_0.wi', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 768]]",[True],True,0.0686080008745193,0.0686080008745193,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_0_wi
call_module,decoder.block.5.layer.2.mlp.experts.expert_0.act,{decoder_block_5_layer_2_mlp_experts_expert_0_wi: None},"(decoder_block_5_layer_2_mlp_experts_expert_0_wi,)",{},{decoder_block_5_layer_2_mlp_experts_expert_0_dropout: None},,decoder_block_5_layer_2_mlp_experts_expert_0_wi,decoder_block_5_layer_2_mlp_experts_expert_0_dropout,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0', ('decoder.block.5.layer.2.mlp.experts.expert_0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0.act', ('decoder.block.5.layer.2.mlp.experts.expert_0.act', <class 'torch.nn.modules.activation.ReLU'>))])}","[[64, 3072]]",[True],True,0.0368640013039112,0.0368640013039112,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_0_act
call_module,decoder.block.5.layer.2.mlp.experts.expert_0.dropout,{decoder_block_5_layer_2_mlp_experts_expert_0_act: None},"(decoder_block_5_layer_2_mlp_experts_expert_0_act,)",{},{decoder_block_5_layer_2_mlp_experts_expert_0_wo: None},,decoder_block_5_layer_2_mlp_experts_expert_0_act,decoder_block_5_layer_2_mlp_experts_expert_0_wo_weight,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0', ('decoder.block.5.layer.2.mlp.experts.expert_0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0.dropout', ('decoder.block.5.layer.2.mlp.experts.expert_0.dropout', <class 'torch.nn.modules.dropout.Dropout'>))])}","[[64, 3072]]",[True],True,0.019455999135971,0.019455999135971,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_0_dropout
get_attr,decoder.block.5.layer.2.mlp.experts.expert_0.wo.weight,{},(),{},{},,decoder_block_5_layer_2_mlp_experts_expert_0_dropout,decoder_block_5_layer_2_mlp_experts_expert_0_wo,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0', ('decoder.block.5.layer.2.mlp.experts.expert_0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>))])}",[],[],True,0.0,0.0,0.0,0,0.0,"(768, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_0_wo_weight
call_module,decoder.block.5.layer.2.mlp.experts.expert_0.wo,{decoder_block_5_layer_2_mlp_experts_expert_0_dropout: None},"(decoder_block_5_layer_2_mlp_experts_expert_0_dropout,)",{},{to_100: None},,decoder_block_5_layer_2_mlp_experts_expert_0_wo_weight,getattr_218,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0', ('decoder.block.5.layer.2.mlp.experts.expert_0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_0.wo', ('decoder.block.5.layer.2.mlp.experts.expert_0.wo', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 3072]]",[True],True,0.061439998447895,0.061439998447895,0.0,0,0.0,"(64, 768)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_0_wo
call_function,<built-in function getattr>,{clone_8: None},"(clone_8, 'dtype')",{},{to_100: None},,decoder_block_5_layer_2_mlp_experts_expert_0_wo,to_100,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,getattr_218
call_method,to,"{decoder_block_5_layer_2_mlp_experts_expert_0_wo: None, getattr_218: None}","(decoder_block_5_layer_2_mlp_experts_expert_0_wo, getattr_218)",{},{getitem_299: None},,getattr_218,getitem_299,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.0133119998499751,0.0133119998499751,0.0,0,0.0,"(64, 768)",torch.float32,to_100
call_function,<built-in function getitem>,"{to_100: None, count_nonzero_32: None}","(to_100, (slice(None, count_nonzero_32, None), slice(None, None, None)))",{},{setitem_65: None},,to_100,setitem_65,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.0417920015752315,0.0417920015752315,0.0,0,0.0,"(0, 768)",torch.float32,getitem_299
call_function,<built-in function setitem>,"{clone_8: None, bool_33: None, getitem_299: None}","(clone_8, bool_33, getitem_299)",{},{},,getitem_299,getitem_300,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512], [0, 768]]","[True, True, True]",True,0.0829439982771873,0.0829439982771873,0.0,0,0.0,"(1,)",,setitem_65
call_function,<built-in function getitem>,{mul_141: None},"(mul_141, (slice(None, None, None), slice(None, None, None), 1))",{},{bool_34: None},,setitem_65,bool_34,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 4]]",[True],False,0.0235520005226135,0.0235520005226135,0.0,0,0.0,"(1, 512)",torch.int64,getitem_300
call_method,bool,{getitem_300: None},"(getitem_300,)",{},"{count_nonzero_33: None, getitem_304: None, setitem_67: None}",,getitem_300,count_nonzero_33,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[False],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(1, 512)",torch.bool,bool_34
call_function,<built-in method count_nonzero of type object at 0x7fb1e8ae7760>,{bool_34: None},"(bool_34,)",{},"{setitem_66: None, getitem_305: None}",,bool_34,size_69,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[True],True,0.053311999887228,0.053311999887228,0.0,0,0.0,"(1,)",torch.int64,count_nonzero_33
call_method,size,{mul_140: None},"(mul_140,)",{},"{getitem_301: None, getitem_302: None, getitem_303: None}",,count_nonzero_33,getitem_301,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,size_69
call_function,<built-in function getitem>,{size_69: None},"(size_69, 0)",{},{mul_143: None},,size_69,getitem_302,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_301
call_function,<built-in function getitem>,{size_69: None},"(size_69, 1)",{},{},,getitem_301,getitem_303,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_302
call_function,<built-in function getitem>,{size_69: None},"(size_69, 2)",{},{zeros_43: None},,getitem_302,mul_143,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_303
call_function,<built-in function mul>,{getitem_301: None},"(getitem_301, 64)",{},{zeros_43: None},,getitem_303,getattr_219,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,mul_143
call_function,<built-in function getattr>,{mul_140: None},"(mul_140, 'dtype')",{},{zeros_43: None},,mul_143,getattr_220,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.0112960003316402,0.0112960003316402,0.0,0,0.0,"(1,)",,getattr_219
call_function,<built-in function getattr>,{mul_140: None},"(mul_140, 'device')",{},{zeros_43: None},,getattr_219,zeros_43,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,getattr_220
call_function,<built-in method zeros of type object at 0x7fb1e8ae7760>,"{mul_143: None, getitem_303: None, getattr_219: None, getattr_220: None}","(mul_143, getitem_303)","{'dtype': getattr_219, 'device': getattr_220}","{setitem_66: None, decoder_block_5_layer_2_mlp_experts_expert_1_wi: None}",,getattr_220,getitem_304,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1], [1], [1], [1]]","[True, True, True, True]",True,0.0276480000466108,0.0276480000466108,0.0,0,0.0,"(64, 768)",torch.float32,zeros_43
call_function,<built-in function getitem>,"{mul_140: None, bool_34: None}","(mul_140, bool_34)",{},{setitem_66: None},,zeros_43,setitem_66,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512]]","[True, True]",True,0.0798719972372055,0.0798719972372055,0.0,0,0.0,"(0, 768)",torch.float32,getitem_304
