OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,4.57097593943278,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,56.57143,7.071429,66,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,747,9072,2086
linear,13.87224547068278,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.571428,11.785714,44,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,948,10818,2813
linear,5.883264064788818,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,60.0,7.5,84,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,634,11058,2672
linear,12.534186681111654,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,122.0,15.25,122,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,814,11159,3900
linear,22.895605087280273,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,142.85715,17.857143,125,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,951,16030,3990
linear,11.807989120483398,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,82.0,10.25,82,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,831,14766,2599
linear,9.252608299255371,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,114.0,14.25,114,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,836,9296,3647
linear,5.787519931793213,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.428572,12.214286,38,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,541,9891,2372
linear,15.617834409077963,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.321428,7.660714,39,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,694,12795,2458
linear,9.016586621602377,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,69.28571,8.660714,97,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,607,14296,3077
linear,10.83076254526774,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.678572,8.839286,33,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,910,9175,2074
linear,7.382453282674153,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,89.28571,11.160714,125,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,528,9968,3992
linear,69.1019515991211,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,68.57143,34.285713,128,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,918,16076,8148
linear,13.036917368570963,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,127.71429,15.964286,149,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,643,11402,4745
linear,37.320448557535805,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,47.535713,23.767857,121,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,690,14064,7734
linear,28.326688130696613,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,39.214287,19.607143,122,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,526,12669,7751
linear,32.970986684163414,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,38.5,19.25,98,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,651,14886,6252
linear,17.540372848510742,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,126.85714,15.857142,148,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,681,15156,4720
linear,18.386112213134766,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,33.785713,16.892857,86,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,663,10010,5445
linear,21.047531127929688,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.178572,15.589286,97,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,567,11533,6155
linear,30.926687876383465,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,185.14285,23.142857,216,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,747,16036,6899
linear,29.29631996154785,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,186.0,23.25,217,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,746,15239,6929
linear,22.971242904663086,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,282.2857,35.285713,247,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,908,8980,7875
linear,23.42205810546875,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,223.0,27.875,223,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,871,10958,7115
linear,30.750090916951496,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,48.285713,24.142857,104,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,784,11057,6634
linear,19.6179625193278,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,36.92857,18.464285,94,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,643,10214,6002
linear,25.1879145304362,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,221.0,27.625,221,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,845,12341,7062
linear,0.794655998547872,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.142857,4.017857,1,25,9,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,787,17929,17
linear,2.3934932549794516,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,34.285713,4.285714,2,30,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,952,24723,157
linear,1.7380586465199788,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,2,28,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,889,25730,240
linear,1.3613439798355103,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,7.714286,0.96428573,1,27,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,859,21157,101
linear,0.7690346638361613,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,16.285715,2.0357144,1,19,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,591,20035,72
linear,1.602197289466858,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.857143,4.107143,2,23,5,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,711,21436,230
linear,1.1385707060496013,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,22.285715,2.7857144,1,26,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,805,32482,44
linear,2.84279465675354,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,35.42857,4.428571,2,31,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,974,30750,204
linear,1.8280319770177205,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,13.142858,1.6428572,2,23,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,724,24344,151
linear,1.3344106674194336,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.571428,1.5714285,1,22,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,683,32417,87
linear,1.7111146450042725,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.714286,1.2142857,2,17,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,544,22664,195
linear,1.240234653155009,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,37.714287,4.714286,2,22,6,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,686,18769,244
linear,0.5887466470400492,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,1,28,8,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,875,16798,32
linear,1.6148587067921956,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.142858,1.0178572,1,19,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,581,29067,127
linear,1.8518933455149333,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.285714,1.2857143,2,18,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,555,24738,169
linear,3.2080000241597495,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.142857,8.571428,8,12,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,712,17472,454
linear,4.3458027839660645,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.428572,7.714286,6,12,6,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,748,27034,331
linear,5.463808059692383,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.25,8.125,7,13,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,786,23903,426
linear,2.898912032445272,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.0,7.5,5,12,7,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,748,26398,263
linear,1.514464020729065,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.57143,4.821429,3,18,5,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,549,19787,292
linear,9.215850830078125,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.142857,8.571428,8,15,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,918,30820,499
linear,4.325461387634277,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.857142,7.428571,8,13,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,806,18579,474
linear,4.528746763865153,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.0,7.0,7,14,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,866,22029,399
linear,4.683221499125163,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.25,8.125,7,13,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,773,24720,441
linear,6.532021363576253,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.857142,7.428571,8,13,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,780,24966,475
linear,2.0698986848195395,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.75,7.875,7,9,7,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,567,23274,442
linear,4.313567956288655,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.57143,4.071429,3,19,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,580,31953,368
linear,2.9010132948557534,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.285714,7.142857,5,16,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,974,19896,264
linear,3.8927787144978843,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.0,7.5,5,14,6,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,841,24279,320
linear,6.094197432200114,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,7,11,6,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,663,31343,387
linear,12.008565266927084,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.0,6.0,21,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,908,30330,671
linear,6.113749345143636,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,14,9,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,575,26414,835
linear,14.344757397969564,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.285715,9.142858,16,16,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1005,20738,1003
linear,8.339200019836426,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.285713,5.535714,31,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,620,25371,973
linear,7.6879041989644366,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,49.714287,6.214286,29,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,653,24701,898
linear,4.576170603434245,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.142857,8.571428,10,12,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,751,17578,604
linear,9.904128074645996,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,50.285713,6.285714,22,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,903,24663,692
linear,6.7991360028584795,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,46.0,5.75,23,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,787,20716,721
linear,11.532640139261881,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.142858,7.071429,11,12,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,744,31115,679
linear,4.660405317942302,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.142857,8.571428,10,12,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,754,24192,618
linear,5.618912061055501,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,54.857143,6.857143,32,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,667,20078,1024
linear,7.436992009480794,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.142858,7.071429,11,9,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,543,29226,673
linear,6.5777387619018555,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.428572,7.714286,9,12,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,728,22034,563
linear,6.513439973195394,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.142858,7.071429,11,12,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,730,21882,662
linear,3.6796159744262695,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.285714,7.142857,10,10,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,637,17852,632
linear,14.883018811543783,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.428572,7.714286,24,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,528,22450,1496
linear,4.276341279347737,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,58.285713,7.285714,34,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,692,16454,1058
linear,22.711466471354168,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.142857,11.071428,31,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,577,29031,1969
linear,23.127883275349934,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.428572,10.714286,20,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,957,28817,1259
linear,11.504874547322592,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.571428,10.285714,32,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,559,17361,2009
linear,13.6920747756958,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.214285,9.107142,17,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,908,20372,1047
linear,18.880042394002277,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.428572,8.214286,23,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,598,26067,1412
linear,19.53563690185547,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.0,9.5,19,14,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,894,28958,1215
linear,13.752288182576498,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.285715,11.142858,24,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,808,18407,1506
linear,19.846869150797527,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.285715,11.142858,24,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,809,26848,1524
linear,12.61742909749349,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.857143,11.428572,32,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,600,17937,2013
linear,22.01641591389974,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.5,9.75,21,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,795,30184,1308
linear,20.935712178548176,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.285715,11.142858,26,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,712,26702,1658
linear,18.642954508463543,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.428572,10.714286,20,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,931,26752,1225
linear,7.7519253094991045,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.785714,7.392857,23,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,548,16504,1431
linear,44.111199696858726,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.642857,9.321428,58,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,530,31361,3704
linear,13.90180238087972,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,96.0,12.0,112,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,699,16499,3564
linear,54.17766443888346,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.464285,13.232142,57,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,798,27179,3602
linear,23.4628480275472,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,122.28571,15.285714,107,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,961,18827,3406
linear,14.392917315165201,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,85.71429,10.714286,120,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,533,17894,3834
linear,58.406517028808594,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,136.0,17.0,119,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,956,29162,3777
linear,23.759040196736652,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.178572,8.589286,37,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,788,19400,2351
linear,36.54427591959635,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,56,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,526,29262,3568
linear,25.491936365763348,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.642857,8.821428,38,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,819,19220,2418
linear,18.109951655069988,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,55.714287,6.964286,65,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,743,25631,2055
linear,30.424650192260742,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,88.0,11.0,77,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,970,26999,2460
linear,50.13500849405924,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,142.85715,17.857143,125,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,921,25195,3971
linear,19.58897082010905,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,56,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,555,16877,3553
linear,55.47068786621094,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.285715,12.642858,59,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,712,30471,3768
linear,25.931125005086262,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,71.14286,8.892858,83,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,720,26025,2625
linear,95.77496592203777,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,45.535713,22.767857,85,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,899,29664,5402
linear,70.83121236165364,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,150.85715,18.857143,132,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,910,31429,4223
linear,60.9781862894694,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,136.28572,17.035715,159,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,752,30588,5066
linear,89.88161214192708,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,168.0,21.0,147,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,996,32287,4692
linear,43.045310974121094,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,223.0,27.875,223,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,885,17388,7136
linear,76.30014038085938,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,252.57143,31.571428,221,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,952,22303,7070
linear,69.0392328898112,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,280.0,35.0,245,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,977,18925,7820
linear,41.02339299519857,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,216.0,27.0,189,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,899,17150,6036
linear,35.697888692220054,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,29.857143,14.928572,76,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,642,17114,4809
linear,64.73758951822917,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,188.57143,23.571428,220,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,648,30528,7033
linear,82.23067474365234,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,258.2857,32.285713,226,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,978,22505,7211
linear,39.879241943359375,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.107143,12.053572,75,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,528,26304,4741
linear,50.82142893473307,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.357143,13.178572,82,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,518,28461,5237
linear,59.619424184163414,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,157.85715,19.732143,221,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,587,31490,7056
linear,60.53539148966471,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,159.0,19.875,159,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,856,26685,5061
linear,10.482218424479166,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,35.42857,4.428571,2,31,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,984,64662,234
linear,1.6499520142873128,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,14.857142,1.8571428,1,26,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,810,38681,71
linear,5.253407955169678,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.57143,4.571429,2,32,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,1012,52219,198
