op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
call_function,<built-in function add>,"{bert_encoder_layer_21_attention_output_dropout: None, bert_encoder_layer_20_output_layer_norm: None}","(bert_encoder_layer_21_attention_output_dropout, bert_encoder_layer_20_output_layer_norm)",{},{bert_encoder_layer_21_attention_output_layer_norm: None},,bert_encoder_layer_21_attention_output_dropout,bert_encoder_layer_21_attention_output_layer_norm,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.21.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>)])}","[[16, 512, 1024], [16, 512, 1024]]","[True, True]",True,"(16, 512, 1024)",torch.float32,add_156
call_module,bert.encoder.layer.21.attention.output.LayerNorm,{add_156: None},"(add_156,)",{},"{bert_encoder_layer_21_intermediate_dense: None, add_157: None}",,add_156,bert_encoder_layer_21_intermediate_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.21.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.21.attention.output.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_21_attention_output_layer_norm
call_module,bert.encoder.layer.21.intermediate.dense,{bert_encoder_layer_21_attention_output_layer_norm: None},"(bert_encoder_layer_21_attention_output_layer_norm,)",{},{gelu_21: None},,bert_encoder_layer_21_attention_output_layer_norm,gelu_21,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.intermediate', <class 'transformers.models.bert.modeling_bert.BertIntermediate'>), ('bert.encoder.layer.21.intermediate.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 4096)",torch.float32,bert_encoder_layer_21_intermediate_dense
call_function,<built-in function gelu>,{bert_encoder_layer_21_intermediate_dense: None},"(bert_encoder_layer_21_intermediate_dense,)",{},{bert_encoder_layer_21_output_dense: None},,bert_encoder_layer_21_intermediate_dense,bert_encoder_layer_21_output_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.intermediate', <class 'transformers.models.bert.modeling_bert.BertIntermediate'>), ('bert.encoder.layer.21.intermediate.intermediate_act_fn', <class 'transformers.activations.GELUActivation'>)])}","[[16, 512, 4096]]",[True],True,"(16, 512, 4096)",torch.float32,gelu_21
call_module,bert.encoder.layer.21.output.dense,{gelu_21: None},"(gelu_21,)",{},{bert_encoder_layer_21_output_dropout: None},,gelu_21,bert_encoder_layer_21_output_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.21.output.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 4096]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_21_output_dense
call_module,bert.encoder.layer.21.output.dropout,{bert_encoder_layer_21_output_dense: None},"(bert_encoder_layer_21_output_dense,)",{},{add_157: None},,bert_encoder_layer_21_output_dense,add_157,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.21.output.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_21_output_dropout
call_function,<built-in function add>,"{bert_encoder_layer_21_output_dropout: None, bert_encoder_layer_21_attention_output_layer_norm: None}","(bert_encoder_layer_21_output_dropout, bert_encoder_layer_21_attention_output_layer_norm)",{},{bert_encoder_layer_21_output_layer_norm: None},,bert_encoder_layer_21_output_dropout,bert_encoder_layer_21_output_layer_norm,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>)])}","[[16, 512, 1024], [16, 512, 1024]]","[True, True]",True,"(16, 512, 1024)",torch.float32,add_157
call_module,bert.encoder.layer.21.output.LayerNorm,{add_157: None},"(add_157,)",{},"{bert_encoder_layer_22_attention_self_query: None, bert_encoder_layer_22_attention_self_key: None, bert_encoder_layer_22_attention_self_value: None, add_163: None}",,add_157,bert_encoder_layer_22_attention_self_query,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.21', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.21.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.21.output.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_21_output_layer_norm
call_module,bert.encoder.layer.22.attention.self.query,{bert_encoder_layer_21_output_layer_norm: None},"(bert_encoder_layer_21_output_layer_norm,)",{},"{size_92: None, view_90: None}",,bert_encoder_layer_21_output_layer_norm,bert_encoder_layer_22_attention_self_key,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.22.attention.self.query', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_attention_self_query
call_module,bert.encoder.layer.22.attention.self.key,{bert_encoder_layer_21_output_layer_norm: None},"(bert_encoder_layer_21_output_layer_norm,)",{},"{size_90: None, view_88: None}",,bert_encoder_layer_22_attention_self_query,size_90,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.22.attention.self.key', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_attention_self_key
call_method,size,{bert_encoder_layer_22_attention_self_key: None},"(bert_encoder_layer_22_attention_self_key,)",{},{getitem_94: None},,bert_encoder_layer_22_attention_self_key,getitem_94,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_90
call_function,<built-in function getitem>,{size_90: None},"(size_90, slice(None, -1, None))",{},{add_158: None},,size_90,add_158,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_94
call_function,<built-in function add>,{getitem_94: None},"(getitem_94, (16, 64))",{},{view_88: None},,getitem_94,view_88,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_158
call_method,view,"{bert_encoder_layer_22_attention_self_key: None, add_158: None}","(bert_encoder_layer_22_attention_self_key, add_158)",{},{permute_88: None},,add_158,permute_88,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_88
call_method,permute,{view_88: None},"(view_88, 0, 2, 1, 3)",{},{transpose_22: None},,view_88,bert_encoder_layer_22_attention_self_value,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_88
call_module,bert.encoder.layer.22.attention.self.value,{bert_encoder_layer_21_output_layer_norm: None},"(bert_encoder_layer_21_output_layer_norm,)",{},"{size_91: None, view_89: None}",,permute_88,size_91,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.22.attention.self.value', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_attention_self_value
call_method,size,{bert_encoder_layer_22_attention_self_value: None},"(bert_encoder_layer_22_attention_self_value,)",{},{getitem_95: None},,bert_encoder_layer_22_attention_self_value,getitem_95,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_91
call_function,<built-in function getitem>,{size_91: None},"(size_91, slice(None, -1, None))",{},{add_159: None},,size_91,add_159,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_95
call_function,<built-in function add>,{getitem_95: None},"(getitem_95, (16, 64))",{},{view_89: None},,getitem_95,view_89,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_159
call_method,view,"{bert_encoder_layer_22_attention_self_value: None, add_159: None}","(bert_encoder_layer_22_attention_self_value, add_159)",{},{permute_89: None},,add_159,permute_89,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_89
call_method,permute,{view_89: None},"(view_89, 0, 2, 1, 3)",{},{matmul_45: None},,view_89,size_92,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_89
call_method,size,{bert_encoder_layer_22_attention_self_query: None},"(bert_encoder_layer_22_attention_self_query,)",{},{getitem_96: None},,permute_89,getitem_96,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_92
call_function,<built-in function getitem>,{size_92: None},"(size_92, slice(None, -1, None))",{},{add_160: None},,size_92,add_160,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_96
call_function,<built-in function add>,{getitem_96: None},"(getitem_96, (16, 64))",{},{view_90: None},,getitem_96,view_90,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_160
call_method,view,"{bert_encoder_layer_22_attention_self_query: None, add_160: None}","(bert_encoder_layer_22_attention_self_query, add_160)",{},{permute_90: None},,add_160,permute_90,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_90
call_method,permute,{view_90: None},"(view_90, 0, 2, 1, 3)",{},{matmul_44: None},,view_90,transpose_22,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_90
call_method,transpose,{permute_88: None},"(permute_88, -1, -2)",{},{matmul_44: None},,permute_90,matmul_44,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 64]]",[False],False,"(16, 16, 64, 512)",torch.float32,transpose_22
call_function,<built-in method matmul of type object at 0x7f807641ed60>,"{permute_90: None, transpose_22: None}","(permute_90, transpose_22)",{},{truediv_22: None},,transpose_22,truediv_22,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 64], [16, 16, 64, 512]]","[False, False]",True,"(16, 16, 512, 512)",torch.float32,matmul_44
call_function,<built-in function truediv>,{matmul_44: None},"(matmul_44, 8.0)",{},{add_161: None},,matmul_44,add_161,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512]]",[True],True,"(16, 16, 512, 512)",torch.float32,truediv_22
call_function,<built-in function add>,"{truediv_22: None, mul: None}","(truediv_22, mul)",{},{softmax_22: None},,truediv_22,softmax_22,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512], [16, 1, 1, 512]]","[True, True]",True,"(16, 16, 512, 512)",torch.float32,add_161
call_function,<function softmax at 0x7f800dfdfca0>,{add_161: None},"(add_161,)","{'dim': -1, '_stacklevel': 3, 'dtype': None}",{bert_encoder_layer_22_attention_self_dropout: None},,add_161,bert_encoder_layer_22_attention_self_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512]]",[True],True,"(16, 16, 512, 512)",torch.float32,softmax_22
call_module,bert.encoder.layer.22.attention.self.dropout,{softmax_22: None},"(softmax_22,)",{},{matmul_45: None},,softmax_22,matmul_45,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.22.attention.self.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 16, 512, 512]]",[True],True,"(16, 16, 512, 512)",torch.float32,bert_encoder_layer_22_attention_self_dropout
call_function,<built-in method matmul of type object at 0x7f807641ed60>,"{bert_encoder_layer_22_attention_self_dropout: None, permute_89: None}","(bert_encoder_layer_22_attention_self_dropout, permute_89)",{},{permute_91: None},,bert_encoder_layer_22_attention_self_dropout,permute_91,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512], [16, 16, 512, 64]]","[True, False]",True,"(16, 16, 512, 64)",torch.float32,matmul_45
call_method,permute,{matmul_45: None},"(matmul_45, 0, 2, 1, 3)",{},{contiguous_22: None},,matmul_45,contiguous_22,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 64]]",[True],False,"(16, 512, 16, 64)",torch.float32,permute_91
call_method,contiguous,{permute_91: None},"(permute_91,)",{},"{size_93: None, view_91: None}",,permute_91,size_93,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[False],True,"(16, 512, 16, 64)",torch.float32,contiguous_22
call_method,size,{contiguous_22: None},"(contiguous_22,)",{},{getitem_97: None},,contiguous_22,getitem_97,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],True,"(1,)",,size_93
call_function,<built-in function getitem>,{size_93: None},"(size_93, slice(None, -2, None))",{},{add_162: None},,size_93,add_162,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_97
call_function,<built-in function add>,{getitem_97: None},"(getitem_97, (1024,))",{},{view_91: None},,getitem_97,view_91,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_162
